customer_id,churn_probability,risk_level,recommendation_rank,recommendation
2080-GKCWQ,0.8043601188789093,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
2080-GKCWQ,0.8043601188789093,HIGH RISK,6,Encourage automatic payment methods by offering a small billing incentive.
2080-GKCWQ,0.8043601188789093,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
2080-GKCWQ,0.8043601188789093,HIGH RISK,8,Promote a longer-term contract with clear financial benefits.
9661-ACXBS,0.7016079249303468,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
9661-ACXBS,0.7016079249303468,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
9661-ACXBS,0.7016079249303468,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
9661-ACXBS,0.7016079249303468,HIGH RISK,4,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
9661-ACXBS,0.7016079249303468,HIGH RISK,5,Encourage automatic payment methods by offering a small billing incentive.
9661-ACXBS,0.7016079249303468,HIGH RISK,6,Promote a longer-term contract with clear financial benefits.
2193-SFWQW,0.0560331585854193,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
2193-SFWQW,0.0560331585854193,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
2193-SFWQW,0.0560331585854193,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
5656-JAMLX,0.0167693878830684,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
5656-JAMLX,0.0167693878830684,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
5656-JAMLX,0.0167693878830684,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
3462-BJQQA,0.9002087303414508,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
3462-BJQQA,0.9002087303414508,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
3462-BJQQA,0.9002087303414508,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
3462-BJQQA,0.9002087303414508,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
3462-BJQQA,0.9002087303414508,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
3462-BJQQA,0.9002087303414508,HIGH RISK,6,Encourage automatic payment methods by offering a small billing incentive.
3462-BJQQA,0.9002087303414508,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
3462-BJQQA,0.9002087303414508,HIGH RISK,8,Promote a longer-term contract with clear financial benefits.
0442-TDYUO,0.0265877980793864,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
0442-TDYUO,0.0265877980793864,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
6733-LRIZX,0.346968846550868,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
6733-LRIZX,0.346968846550868,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
6733-LRIZX,0.346968846550868,LOW RISK,3,Encourage automatic payment methods by offering a small billing incentive.
9503-XJUME,0.0439389202745794,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
9503-XJUME,0.0439389202745794,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
9503-XJUME,0.0439389202745794,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
9503-XJUME,0.0439389202745794,LOW RISK,4,Promote a longer-term contract with clear financial benefits.
4367-NHWMM,0.7614379480079334,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
4367-NHWMM,0.7614379480079334,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
4367-NHWMM,0.7614379480079334,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
4367-NHWMM,0.7614379480079334,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
4367-NHWMM,0.7614379480079334,HIGH RISK,5,Focus on early customer engagement because short tenure may increase churn risk.
4367-NHWMM,0.7614379480079334,HIGH RISK,6,Evaluate whether the monthly cost is creating dissatisfaction.
4367-NHWMM,0.7614379480079334,HIGH RISK,7,Promote a longer-term contract with clear financial benefits.
3727-RJMEO,0.9159957643107168,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
3727-RJMEO,0.9159957643107168,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
3727-RJMEO,0.9159957643107168,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
3727-RJMEO,0.9159957643107168,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
3727-RJMEO,0.9159957643107168,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
3727-RJMEO,0.9159957643107168,HIGH RISK,6,Encourage automatic payment methods by offering a small billing incentive.
3727-RJMEO,0.9159957643107168,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
3727-RJMEO,0.9159957643107168,HIGH RISK,8,Promote a longer-term contract with clear financial benefits.
3779-OSWCF,0.030648495760035,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
3779-OSWCF,0.030648495760035,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
3779-OSWCF,0.030648495760035,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
6736-DHUQI,0.0929118907223736,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
6736-DHUQI,0.0929118907223736,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
6736-DHUQI,0.0929118907223736,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
6736-DHUQI,0.0929118907223736,LOW RISK,4,Promote a longer-term contract with clear financial benefits.
3915-ODIYG,0.1894278321730254,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
3915-ODIYG,0.1894278321730254,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
3915-ODIYG,0.1894278321730254,LOW RISK,3,Encourage automatic payment methods by offering a small billing incentive.
3915-ODIYG,0.1894278321730254,LOW RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
3915-ODIYG,0.1894278321730254,LOW RISK,5,Promote a longer-term contract with clear financial benefits.
1360-RCYRT,0.359046245741035,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
1360-RCYRT,0.359046245741035,LOW RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
1360-RCYRT,0.359046245741035,LOW RISK,3,Evaluate whether the monthly cost is creating dissatisfaction.
1360-RCYRT,0.359046245741035,LOW RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
1360-RCYRT,0.359046245741035,LOW RISK,5,Promote a longer-term contract with clear financial benefits.
2724-FJDYW,0.1938692186916326,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
2724-FJDYW,0.1938692186916326,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
2724-FJDYW,0.1938692186916326,LOW RISK,3,Promote a longer-term contract with clear financial benefits.
4451-RWASJ,0.1231731375057759,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
4451-RWASJ,0.1231731375057759,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
4451-RWASJ,0.1231731375057759,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
4451-RWASJ,0.1231731375057759,LOW RISK,4,Promote a longer-term contract with clear financial benefits.
6646-VRFOL,0.8129612674463581,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
6646-VRFOL,0.8129612674463581,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
6646-VRFOL,0.8129612674463581,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
6646-VRFOL,0.8129612674463581,HIGH RISK,4,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
6646-VRFOL,0.8129612674463581,HIGH RISK,5,Encourage automatic payment methods by offering a small billing incentive.
6646-VRFOL,0.8129612674463581,HIGH RISK,6,Promote a longer-term contract with clear financial benefits.
6646-VRFOL,0.8129612674463581,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
3460-TJBWI,0.0424160087681336,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
3460-TJBWI,0.0424160087681336,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
3460-TJBWI,0.0424160087681336,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
5917-HBSDW,0.133436412850911,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
5917-HBSDW,0.133436412850911,LOW RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
5917-HBSDW,0.133436412850911,LOW RISK,3,Encourage automatic payment methods by offering a small billing incentive.
5917-HBSDW,0.133436412850911,LOW RISK,4,Evaluate whether the monthly cost is creating dissatisfaction.
5917-HBSDW,0.133436412850911,LOW RISK,5,Promote a longer-term contract with clear financial benefits.
5685-IIXLY,0.8554592663115325,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
5685-IIXLY,0.8554592663115325,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
5685-IIXLY,0.8554592663115325,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
5685-IIXLY,0.8554592663115325,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
5685-IIXLY,0.8554592663115325,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
5685-IIXLY,0.8554592663115325,HIGH RISK,6,Encourage automatic payment methods by offering a small billing incentive.
5685-IIXLY,0.8554592663115325,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
5685-IIXLY,0.8554592663115325,HIGH RISK,8,Promote a longer-term contract with clear financial benefits.
5671-UUNXD,0.6492712922524946,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
5671-UUNXD,0.6492712922524946,MEDIUM RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
5671-UUNXD,0.6492712922524946,MEDIUM RISK,3,Encourage automatic payment methods by offering a small billing incentive.
5671-UUNXD,0.6492712922524946,MEDIUM RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
5671-UUNXD,0.6492712922524946,MEDIUM RISK,5,Promote a longer-term contract with clear financial benefits.
0956-ACVZC,0.4738864445699523,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
0956-ACVZC,0.4738864445699523,MEDIUM RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
0956-ACVZC,0.4738864445699523,MEDIUM RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
0956-ACVZC,0.4738864445699523,MEDIUM RISK,4,Promote a longer-term contract with clear financial benefits.
2325-NBPZG,0.8132741297822423,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
2325-NBPZG,0.8132741297822423,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
2325-NBPZG,0.8132741297822423,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
2325-NBPZG,0.8132741297822423,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
2325-NBPZG,0.8132741297822423,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
2325-NBPZG,0.8132741297822423,HIGH RISK,6,Encourage automatic payment methods by offering a small billing incentive.
2325-NBPZG,0.8132741297822423,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
2325-NBPZG,0.8132741297822423,HIGH RISK,8,Promote a longer-term contract with clear financial benefits.
4250-ZBWLV,0.3505446248114606,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
4250-ZBWLV,0.3505446248114606,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
4250-ZBWLV,0.3505446248114606,LOW RISK,3,Encourage automatic payment methods by offering a small billing incentive.
4250-ZBWLV,0.3505446248114606,LOW RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
4482-FTFFX,0.5943659509249388,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
4482-FTFFX,0.5943659509249388,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
4482-FTFFX,0.5943659509249388,MEDIUM RISK,3,Provide onboarding support and regular check-ins during the customer's early months.
4482-FTFFX,0.5943659509249388,MEDIUM RISK,4,Encourage automatic payment methods by offering a small billing incentive.
4482-FTFFX,0.5943659509249388,MEDIUM RISK,5,Focus on early customer engagement because short tenure may increase churn risk.
4482-FTFFX,0.5943659509249388,MEDIUM RISK,6,Promote a longer-term contract with clear financial benefits.
4482-FTFFX,0.5943659509249388,MEDIUM RISK,7,Evaluate whether the monthly cost is creating dissatisfaction.
8859-DZTGQ,0.0321568666443585,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
8859-DZTGQ,0.0321568666443585,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
0440-MOGPM,0.3196951349122068,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
0440-MOGPM,0.3196951349122068,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
0440-MOGPM,0.3196951349122068,LOW RISK,3,Encourage automatic payment methods by offering a small billing incentive.
0440-MOGPM,0.3196951349122068,LOW RISK,4,Promote a longer-term contract with clear financial benefits.
0020-JDNXP,0.1692666779277247,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
0020-JDNXP,0.1692666779277247,LOW RISK,2,Promote a longer-term contract with clear financial benefits.
0020-JDNXP,0.1692666779277247,LOW RISK,3,Evaluate whether the monthly cost is creating dissatisfaction.
3752-CQSJI,0.2365304485898593,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
3752-CQSJI,0.2365304485898593,LOW RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
3752-CQSJI,0.2365304485898593,LOW RISK,3,Evaluate whether the monthly cost is creating dissatisfaction.
3752-CQSJI,0.2365304485898593,LOW RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
3752-CQSJI,0.2365304485898593,LOW RISK,5,Promote a longer-term contract with clear financial benefits.
5025-GOOKI,0.2207199017975977,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
5025-GOOKI,0.2207199017975977,LOW RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
5025-GOOKI,0.2207199017975977,LOW RISK,3,Evaluate whether the monthly cost is creating dissatisfaction.
5025-GOOKI,0.2207199017975977,LOW RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
5025-GOOKI,0.2207199017975977,LOW RISK,5,Promote a longer-term contract with clear financial benefits.
4698-KVLLG,0.029996447214104,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
4698-KVLLG,0.029996447214104,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
4698-KVLLG,0.029996447214104,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
5095-AESKG,0.871967449401756,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
5095-AESKG,0.871967449401756,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
5095-AESKG,0.871967449401756,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
5095-AESKG,0.871967449401756,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
5095-AESKG,0.871967449401756,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
5095-AESKG,0.871967449401756,HIGH RISK,6,Focus on early customer engagement because short tenure may increase churn risk.
5095-AESKG,0.871967449401756,HIGH RISK,7,Promote a longer-term contract with clear financial benefits.
2887-JPYLU,0.1786849387074362,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
2887-JPYLU,0.1786849387074362,LOW RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
2887-JPYLU,0.1786849387074362,LOW RISK,3,Evaluate whether the monthly cost is creating dissatisfaction.
2887-JPYLU,0.1786849387074362,LOW RISK,4,Promote a longer-term contract with clear financial benefits.
2887-JPYLU,0.1786849387074362,LOW RISK,5,Consider promoting security features that increase customer value.
4770-QAZXN,0.2071757915244729,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
4770-QAZXN,0.2071757915244729,LOW RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
4770-QAZXN,0.2071757915244729,LOW RISK,3,Evaluate whether the monthly cost is creating dissatisfaction.
4770-QAZXN,0.2071757915244729,LOW RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
4770-QAZXN,0.2071757915244729,LOW RISK,5,Promote a longer-term contract with clear financial benefits.
4896-CPRPF,0.0319822894488673,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
4896-CPRPF,0.0319822894488673,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
1871-MOWRM,0.5316434537916434,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
1871-MOWRM,0.5316434537916434,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
1871-MOWRM,0.5316434537916434,MEDIUM RISK,3,Provide onboarding support and regular check-ins during the customer's early months.
1871-MOWRM,0.5316434537916434,MEDIUM RISK,4,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
1871-MOWRM,0.5316434537916434,MEDIUM RISK,5,Focus on early customer engagement because short tenure may increase churn risk.
1871-MOWRM,0.5316434537916434,MEDIUM RISK,6,Promote a longer-term contract with clear financial benefits.
9714-EDSUC,0.7271107747379635,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
9714-EDSUC,0.7271107747379635,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
9714-EDSUC,0.7271107747379635,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
9714-EDSUC,0.7271107747379635,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
9714-EDSUC,0.7271107747379635,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
9714-EDSUC,0.7271107747379635,HIGH RISK,6,Focus on early customer engagement because short tenure may increase churn risk.
9714-EDSUC,0.7271107747379635,HIGH RISK,7,Promote a longer-term contract with clear financial benefits.
2027-OAQQC,0.4939438632918926,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
2027-OAQQC,0.4939438632918926,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
2027-OAQQC,0.4939438632918926,MEDIUM RISK,3,Evaluate whether the monthly cost is creating dissatisfaction.
2027-OAQQC,0.4939438632918926,MEDIUM RISK,4,Promote a longer-term contract with clear financial benefits.
0282-NVSJS,0.6097797015265319,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
0282-NVSJS,0.6097797015265319,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
0282-NVSJS,0.6097797015265319,MEDIUM RISK,3,Provide onboarding support and regular check-ins during the customer's early months.
0282-NVSJS,0.6097797015265319,MEDIUM RISK,4,Evaluate whether the monthly cost is creating dissatisfaction.
0282-NVSJS,0.6097797015265319,MEDIUM RISK,5,Focus on early customer engagement because short tenure may increase churn risk.
0282-NVSJS,0.6097797015265319,MEDIUM RISK,6,Promote a longer-term contract with clear financial benefits.
9090-SGQXL,0.7203549221697535,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
9090-SGQXL,0.7203549221697535,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
9090-SGQXL,0.7203549221697535,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
9090-SGQXL,0.7203549221697535,HIGH RISK,4,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
9090-SGQXL,0.7203549221697535,HIGH RISK,5,Encourage automatic payment methods by offering a small billing incentive.
9090-SGQXL,0.7203549221697535,HIGH RISK,6,Promote a longer-term contract with clear financial benefits.
6595-YGXIT,0.8235833206610867,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
6595-YGXIT,0.8235833206610867,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
6595-YGXIT,0.8235833206610867,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
6595-YGXIT,0.8235833206610867,HIGH RISK,4,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
6595-YGXIT,0.8235833206610867,HIGH RISK,5,Encourage automatic payment methods by offering a small billing incentive.
6595-YGXIT,0.8235833206610867,HIGH RISK,6,Promote a longer-term contract with clear financial benefits.
6595-YGXIT,0.8235833206610867,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
7353-YOWFP,0.1919890167782212,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
7353-YOWFP,0.1919890167782212,LOW RISK,2,Provide onboarding support and regular check-ins during the customer's early months.
7353-YOWFP,0.1919890167782212,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
7353-YOWFP,0.1919890167782212,LOW RISK,4,Evaluate whether the monthly cost is creating dissatisfaction.
7353-YOWFP,0.1919890167782212,LOW RISK,5,Promote a longer-term contract with clear financial benefits.
9835-ZIITK,0.4998952190535041,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
9835-ZIITK,0.4998952190535041,MEDIUM RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
9835-ZIITK,0.4998952190535041,MEDIUM RISK,3,Encourage automatic payment methods by offering a small billing incentive.
9835-ZIITK,0.4998952190535041,MEDIUM RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
8008-ESFLK,0.3142993498030428,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
8008-ESFLK,0.3142993498030428,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
8008-ESFLK,0.3142993498030428,LOW RISK,3,Encourage automatic payment methods by offering a small billing incentive.
8008-ESFLK,0.3142993498030428,LOW RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
8008-ESFLK,0.3142993498030428,LOW RISK,5,Promote a longer-term contract with clear financial benefits.
7537-CBQUZ,0.5860545352318891,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
7537-CBQUZ,0.5860545352318891,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
7537-CBQUZ,0.5860545352318891,MEDIUM RISK,3,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
7537-CBQUZ,0.5860545352318891,MEDIUM RISK,4,Promote a longer-term contract with clear financial benefits.
1555-DJEQW,0.1091461865183454,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
1555-DJEQW,0.1091461865183454,LOW RISK,2,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
1555-DJEQW,0.1091461865183454,LOW RISK,3,Focus on early customer engagement because short tenure may increase churn risk.
5649-TJHOV,0.5249375157052816,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
5649-TJHOV,0.5249375157052816,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
5649-TJHOV,0.5249375157052816,MEDIUM RISK,3,Evaluate whether the monthly cost is creating dissatisfaction.
5649-TJHOV,0.5249375157052816,MEDIUM RISK,4,Promote a longer-term contract with clear financial benefits.
5649-TJHOV,0.5249375157052816,MEDIUM RISK,5,Focus on early customer engagement because short tenure may increase churn risk.
0519-XUZJU,0.765783863721626,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
0519-XUZJU,0.765783863721626,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
0519-XUZJU,0.765783863721626,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
0519-XUZJU,0.765783863721626,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
0519-XUZJU,0.765783863721626,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
0519-XUZJU,0.765783863721626,HIGH RISK,6,Focus on early customer engagement because short tenure may increase churn risk.
0519-XUZJU,0.765783863721626,HIGH RISK,7,Promote a longer-term contract with clear financial benefits.
3363-EWLGO,0.3554385520968739,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
3363-EWLGO,0.3554385520968739,LOW RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
3363-EWLGO,0.3554385520968739,LOW RISK,3,Provide onboarding support and regular check-ins during the customer's early months.
3363-EWLGO,0.3554385520968739,LOW RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
3363-EWLGO,0.3554385520968739,LOW RISK,5,Evaluate whether the monthly cost is creating dissatisfaction.
3363-EWLGO,0.3554385520968739,LOW RISK,6,Promote a longer-term contract with clear financial benefits.
4750-UKWJK,0.0697583991967952,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
4750-UKWJK,0.0697583991967952,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
4750-UKWJK,0.0697583991967952,LOW RISK,3,Promote a longer-term contract with clear financial benefits.
6338-AVWCY,0.8058940110088195,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
6338-AVWCY,0.8058940110088195,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
6338-AVWCY,0.8058940110088195,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
6338-AVWCY,0.8058940110088195,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
6338-AVWCY,0.8058940110088195,HIGH RISK,5,Focus on early customer engagement because short tenure may increase churn risk.
6338-AVWCY,0.8058940110088195,HIGH RISK,6,Evaluate whether the monthly cost is creating dissatisfaction.
6338-AVWCY,0.8058940110088195,HIGH RISK,7,Promote a longer-term contract with clear financial benefits.
1689-YQBYY,0.8275342587188282,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
1689-YQBYY,0.8275342587188282,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
1689-YQBYY,0.8275342587188282,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
1689-YQBYY,0.8275342587188282,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
1689-YQBYY,0.8275342587188282,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
1689-YQBYY,0.8275342587188282,HIGH RISK,6,Encourage automatic payment methods by offering a small billing incentive.
1689-YQBYY,0.8275342587188282,HIGH RISK,7,Focus on early customer engagement because short tenure may increase churn risk.
1689-YQBYY,0.8275342587188282,HIGH RISK,8,Promote a longer-term contract with clear financial benefits.
4487-ZYJZK,0.0467149279853481,LOW RISK,1,Maintain regular engagement and continue providing strong customer support.
4487-ZYJZK,0.0467149279853481,LOW RISK,2,Evaluate whether the monthly cost is creating dissatisfaction.
4487-ZYJZK,0.0467149279853481,LOW RISK,3,Promote a longer-term contract with clear financial benefits.
2959-FENLU,0.8306033144589376,HIGH RISK,1,Prioritize immediate retention outreach because this customer has a high churn risk.
2959-FENLU,0.8306033144589376,HIGH RISK,2,Assign the customer to a proactive customer success or support representative.
2959-FENLU,0.8306033144589376,HIGH RISK,3,Offer a discount or incentive for switching to a one-year or two-year contract.
2959-FENLU,0.8306033144589376,HIGH RISK,4,Provide onboarding support and regular check-ins during the customer's early months.
2959-FENLU,0.8306033144589376,HIGH RISK,5,Review the customer's pricing plan and consider offering a loyalty discount or better-value package.
2959-FENLU,0.8306033144589376,HIGH RISK,6,Focus on early customer engagement because short tenure may increase churn risk.
2959-FENLU,0.8306033144589376,HIGH RISK,7,Promote a longer-term contract with clear financial benefits.
0708-LGSMF,0.5716822927814728,MEDIUM RISK,1,Monitor this customer closely and send a personalized retention offer.
0708-LGSMF,0.5716822927814728,MEDIUM RISK,2,Offer a discount or incentive for switching to a one-year or two-year contract.
0708-LGSMF,0.5716822927814728,MEDIUM RISK,3,Encourage automatic payment methods by offering a small billing incentive.
0708-LGSMF,0.5716822927814728,MEDIUM RISK,4,Focus on early customer engagement because short tenure may increase churn risk.
